case_id,payment_id,failure_category,revenue_at_risk,recoverability_status,recovery_probability,priority,recommended_action,preferred_method,reasoning,confidence,stop_condition,action_status,recovery_attempt_count,max_recovery_attempts,recovery_link_id,recovery_link_url,amount_recovered,created_at,updated_at
RC_000839,PAY_000839,INVALID_PAYMENT_DETAILS,999900,PENDING_ASSESSMENT,0.55,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.8638,,NONE,0,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000840,PAY_000840,INVALID_PAYMENT_DETAILS,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,wallet,Synthetic scenario: invalid payment details.,0.8438,LOW_CONFIDENCE,NONE,1,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
RC_000841,PAY_000841,TIMEOUT,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: timeout.,0.9331,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000842,PAY_000842,CUSTOMER_ABANDONMENT,99900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.9636,,NONE,0,3,,,0,2026-09-05T08:02:00+00:00,2026-09-05T08:02:00+00:00
RC_000843,PAY_000843,AUTHENTICATION_FAILURE,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: authentication failure.,0.9247,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
RC_000844,PAY_000844,TIMEOUT,2499900,PENDING_ASSESSMENT,0.85,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: timeout.,0.8427,,NONE,1,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000845,PAY_000845,BANK_DECLINE,249900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.9342,,NONE,0,3,,,0,2026-09-05T14:10:00+00:00,2026-09-05T14:10:00+00:00
RC_000846,PAY_000846,BANK_DECLINE,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: bank decline.,0.7811,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
RC_000847,PAY_000847,RISK_REJECTION,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: risk rejection.,0.9668,RISK_REJECTED,NONE,1,3,,,0,2026-09-04T14:07:00+00:00,2026-09-04T14:07:00+00:00
RC_000848,PAY_000848,INSUFFICIENT_FUNDS,199900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.9285,,NONE,0,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000849,PAY_000849,GATEWAY_FAILURE,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: gateway failure.,0.7576,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000850,PAY_000850,TIMEOUT,49900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.7509,,NONE,0,3,,,0,2026-09-05T15:39:00+00:00,2026-09-05T15:39:00+00:00
RC_000851,PAY_000851,GATEWAY_FAILURE,249900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.9584,,NONE,1,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000852,PAY_000852,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: bank decline.,0.8793,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000853,PAY_000853,INSUFFICIENT_FUNDS,99900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7548,,NONE,0,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000854,PAY_000854,BANK_DECLINE,599900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.744,,NONE,0,3,,,0,2026-09-05T08:06:00+00:00,2026-09-05T08:06:00+00:00
RC_000855,PAY_000855,AUTHENTICATION_FAILURE,299900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.9481,,NONE,0,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000856,PAY_000856,GATEWAY_FAILURE,149900,PENDING_ASSESSMENT,0.8,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.7334,,NONE,2,3,,,0,2026-09-05T00:04:00+00:00,2026-09-05T00:04:00+00:00
RC_000857,PAY_000857,CUSTOMER_ABANDONMENT,399900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.7468,,NONE,2,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000858,PAY_000858,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.7541,,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000859,PAY_000859,RISK_REJECTION,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,wallet,Synthetic scenario: risk rejection.,0.72,RISK_REJECTED,NONE,0,3,,,0,2026-09-05T00:01:00+00:00,2026-09-05T00:01:00+00:00
RC_000860,PAY_000860,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,wallet,Synthetic scenario: bank decline.,0.8211,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000861,PAY_000861,INVALID_PAYMENT_DETAILS,999900,PENDING_ASSESSMENT,0.65,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: invalid payment details.,0.9246,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000862,PAY_000862,AUTHENTICATION_FAILURE,199900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.8165,,NONE,1,3,,,0,2026-09-05T08:06:00+00:00,2026-09-05T08:06:00+00:00
RC_000863,PAY_000863,AUTHENTICATION_FAILURE,599900,PENDING_ASSESSMENT,0.65,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.8826,,NONE,0,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000864,PAY_000864,AUTHENTICATION_FAILURE,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,wallet,Synthetic scenario: authentication failure.,0.8452,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000865,PAY_000865,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.8988,,NONE,0,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000866,PAY_000866,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.7651,,NONE,0,3,,,0,2026-09-05T08:10:00+00:00,2026-09-05T08:10:00+00:00
RC_000867,PAY_000867,GATEWAY_FAILURE,599900,PENDING_ASSESSMENT,0.95,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.7274,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000868,PAY_000868,AUTHENTICATION_FAILURE,2499900,PENDING_ASSESSMENT,0.65,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: authentication failure.,0.902,,NONE,0,3,,,0,2026-09-04T17:02:00+00:00,2026-09-04T17:02:00+00:00
RC_000869,PAY_000869,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.55,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.9509,,NONE,1,3,,,0,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
RC_000870,PAY_000870,INSUFFICIENT_FUNDS,149900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.9055,,NONE,0,3,,,0,2026-09-05T08:03:00+00:00,2026-09-05T08:03:00+00:00
RC_000871,PAY_000871,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.8099,,NONE,0,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000872,PAY_000872,RISK_REJECTION,1499900,PENDING_ASSESSMENT,0.05,CRITICAL,STOP,wallet,Synthetic scenario: risk rejection.,0.8452,RISK_REJECTED,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000873,PAY_000873,AUTHENTICATION_FAILURE,299900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.7452,,NONE,2,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
RC_000874,PAY_000874,RISK_REJECTION,199900,PENDING_ASSESSMENT,0.05,LOW,STOP,wallet,Synthetic scenario: risk rejection.,0.962,RISK_REJECTED,NONE,0,3,,,0,2026-09-04T17:02:00+00:00,2026-09-04T17:02:00+00:00
RC_000875,PAY_000875,GATEWAY_FAILURE,599900,PENDING_ASSESSMENT,0.8,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.9542,,NONE,0,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000876,PAY_000876,CUSTOMER_ABANDONMENT,49900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: customer abandonment.,0.9481,,NONE,1,3,,,0,2026-09-05T08:10:00+00:00,2026-09-05T08:10:00+00:00
RC_000877,PAY_000877,INVALID_PAYMENT_DETAILS,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,upi,Synthetic scenario: invalid payment details.,0.9048,RECOVERY_WINDOW_EXPIRED,NONE,3,3,,,0,2026-09-03T16:09:00+00:00,2026-09-03T16:09:00+00:00
RC_000878,PAY_000878,BANK_DECLINE,399900,PENDING_ASSESSMENT,0.5,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.7254,,NONE,0,3,,,0,2026-09-05T08:03:00+00:00,2026-09-05T08:03:00+00:00
RC_000879,PAY_000879,AUTHENTICATION_FAILURE,999900,PENDING_ASSESSMENT,0.6,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.8939,,NONE,0,3,,,0,2026-09-05T08:06:00+00:00,2026-09-05T08:06:00+00:00
RC_000880,PAY_000880,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: insufficient funds.,0.778,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000881,PAY_000881,INSUFFICIENT_FUNDS,49900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.7517,,NONE,0,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000882,PAY_000882,UNKNOWN,99900,PENDING_ASSESSMENT,0.25,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: unknown.,0.7391,,NONE,0,3,,,0,2026-09-05T08:01:00+00:00,2026-09-05T08:01:00+00:00
RC_000883,PAY_000883,CUSTOMER_ABANDONMENT,399900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.7811,,NONE,0,3,,,0,2026-09-04T17:10:00+00:00,2026-09-04T17:10:00+00:00
RC_000884,PAY_000884,AUTHENTICATION_FAILURE,599900,PENDING_ASSESSMENT,0.65,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.9304,,NONE,0,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
RC_000885,PAY_000885,TIMEOUT,99900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: timeout.,0.9583,,NONE,1,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000886,PAY_000886,CUSTOMER_ABANDONMENT,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: customer abandonment.,0.9357,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
RC_000887,PAY_000887,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.9475,,NONE,0,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000888,PAY_000888,INSUFFICIENT_FUNDS,2499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.9157,,NONE,1,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000889,PAY_000889,RISK_REJECTION,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: risk rejection.,0.785,RISK_REJECTED,NONE,1,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000890,PAY_000890,GATEWAY_FAILURE,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,netbanking,Synthetic scenario: gateway failure.,0.8044,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-03T16:04:00+00:00,2026-09-03T16:04:00+00:00
RC_000891,PAY_000891,INVALID_PAYMENT_DETAILS,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,upi,Synthetic scenario: invalid payment details.,0.9319,LOW_CONFIDENCE,NONE,1,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000892,PAY_000892,AUTHENTICATION_FAILURE,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: authentication failure.,0.9443,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
RC_000893,PAY_000893,GATEWAY_FAILURE,399900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.884,,NONE,0,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000894,PAY_000894,INSUFFICIENT_FUNDS,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: insufficient funds.,0.724,RECOVERY_WINDOW_EXPIRED,NONE,3,3,,,0,2026-09-03T16:04:00+00:00,2026-09-03T16:04:00+00:00
RC_000895,PAY_000895,GATEWAY_FAILURE,79900,PENDING_ASSESSMENT,0.95,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.8014,,NONE,0,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000896,PAY_000896,GATEWAY_FAILURE,49900,PENDING_ASSESSMENT,0.95,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.9443,,NONE,0,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000897,PAY_000897,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8989,,NONE,2,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000898,PAY_000898,CUSTOMER_ABANDONMENT,49900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: customer abandonment.,0.9597,,NONE,1,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000899,PAY_000899,INSUFFICIENT_FUNDS,79900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.7992,,NONE,0,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000900,PAY_000900,TIMEOUT,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: timeout.,0.8313,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000901,PAY_000901,INVALID_PAYMENT_DETAILS,599900,PENDING_ASSESSMENT,0.55,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.9514,,NONE,0,3,,,0,2026-09-04T17:02:00+00:00,2026-09-04T17:02:00+00:00
RC_000902,PAY_000902,GATEWAY_FAILURE,199900,PENDING_ASSESSMENT,0.95,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.9658,,NONE,0,3,,,0,2026-09-05T15:38:00+00:00,2026-09-05T15:38:00+00:00
RC_000903,PAY_000903,AUTHENTICATION_FAILURE,99900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.9057,,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000904,PAY_000904,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,wallet,Synthetic scenario: bank decline.,0.8942,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:06:00+00:00,2026-09-04T14:06:00+00:00
RC_000905,PAY_000905,INSUFFICIENT_FUNDS,599900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.9575,,NONE,1,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000906,PAY_000906,INVALID_PAYMENT_DETAILS,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,card,Synthetic scenario: invalid payment details.,0.7409,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-04T17:08:00+00:00,2026-09-04T17:08:00+00:00
RC_000907,PAY_000907,AUTHENTICATION_FAILURE,499900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.861,,NONE,0,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000908,PAY_000908,GATEWAY_FAILURE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: gateway failure.,0.8276,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:03:00+00:00,2026-09-04T14:03:00+00:00
RC_000909,PAY_000909,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.9548,,NONE,2,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000910,PAY_000910,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.8545,,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000911,PAY_000911,RISK_REJECTION,599900,PENDING_ASSESSMENT,0.05,HIGH,STOP,wallet,Synthetic scenario: risk rejection.,0.7937,RISK_REJECTED,NONE,0,3,,,0,2026-09-04T17:07:00+00:00,2026-09-04T17:07:00+00:00
RC_000912,PAY_000912,INSUFFICIENT_FUNDS,79900,PENDING_ASSESSMENT,0.4,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.9209,,NONE,0,3,,,0,2026-09-04T17:05:00+00:00,2026-09-04T17:05:00+00:00
RC_000913,PAY_000913,GATEWAY_FAILURE,999900,PENDING_ASSESSMENT,0.85,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.8283,,NONE,2,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000914,PAY_000914,CUSTOMER_ABANDONMENT,49900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.8883,,NONE,0,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000915,PAY_000915,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,upi,Synthetic scenario: bank decline.,0.8286,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
RC_000916,PAY_000916,GATEWAY_FAILURE,299900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.9395,,NONE,0,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
RC_000917,PAY_000917,AUTHENTICATION_FAILURE,249900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.8249,,NONE,0,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000918,PAY_000918,GATEWAY_FAILURE,79900,PENDING_ASSESSMENT,0.85,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.93,,NONE,0,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000919,PAY_000919,INSUFFICIENT_FUNDS,2499900,PENDING_ASSESSMENT,0.35,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.8887,,NONE,1,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
RC_000920,PAY_000920,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.85,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.8225,,NONE,0,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000921,PAY_000921,RISK_REJECTION,599900,PENDING_ASSESSMENT,0.1,HIGH,STOP,netbanking,Synthetic scenario: risk rejection.,0.9206,RISK_REJECTED,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000922,PAY_000922,BANK_DECLINE,49900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: bank decline.,0.8189,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000923,PAY_000923,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.7456,,NONE,0,3,,,0,2026-09-05T15:38:00+00:00,2026-09-05T15:38:00+00:00
RC_000924,PAY_000924,INSUFFICIENT_FUNDS,1499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.8838,,NONE,0,3,,,0,2026-09-05T14:06:00+00:00,2026-09-05T14:06:00+00:00
RC_000925,PAY_000925,INSUFFICIENT_FUNDS,1499900,PENDING_ASSESSMENT,0.4,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.8712,,NONE,1,3,,,0,2026-09-05T15:38:00+00:00,2026-09-05T15:38:00+00:00
RC_000926,PAY_000926,CUSTOMER_ABANDONMENT,2499900,PENDING_ASSESSMENT,0.6,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.8347,,NONE,0,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000927,PAY_000927,BANK_DECLINE,299900,PENDING_ASSESSMENT,0.4,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7812,,NONE,1,3,,,0,2026-09-05T14:08:00+00:00,2026-09-05T14:08:00+00:00
RC_000928,PAY_000928,INVALID_PAYMENT_DETAILS,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: invalid payment details.,0.8318,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:03:00+00:00,2026-09-03T16:03:00+00:00
RC_000929,PAY_000929,UNKNOWN,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: unknown.,0.741,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:03:00+00:00,2026-09-04T14:03:00+00:00
RC_000930,PAY_000930,BANK_DECLINE,2499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.9286,,NONE,0,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000931,PAY_000931,INVALID_PAYMENT_DETAILS,2499900,PENDING_ASSESSMENT,0.5,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: invalid payment details.,0.7789,,NONE,0,3,,,0,2026-09-05T08:10:00+00:00,2026-09-05T08:10:00+00:00
RC_000932,PAY_000932,BANK_DECLINE,79900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.7605,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000933,PAY_000933,CUSTOMER_ABANDONMENT,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: customer abandonment.,0.8245,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:08:00+00:00,2026-09-04T14:08:00+00:00
RC_000934,PAY_000934,INVALID_PAYMENT_DETAILS,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: invalid payment details.,0.7554,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:02:00+00:00,2026-09-04T14:02:00+00:00
RC_000935,PAY_000935,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.45,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7611,,NONE,0,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
